Name,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,Mean
TodoMVC-JavaScript-ES5,227.90000000000146,222.34000000000378,223.05999999999767,225.61999999999534,229.39999999999418,222.31999999996333,220.7999999999738,223.4200000000128,225.5,271.3399999999965,229.16999999999388
TodoMVC-JavaScript-ES5/Adding100Items,165.97999999999956,163.5,162.41999999999825,163.29999999999563,163.45999999999913,163.0799999999872,162.2199999999866,163.10000000000582,164.41999999999825,165.34000000001106,163.68199999999814
TodoMVC-JavaScript-ES5/Adding100Items/Sync,149.34000000000015,147.0799999999981,146.6800000000003,147.58000000000175,147.86000000000058,147.47999999999593,146.25999999999476,147.2600000000093,147.67999999999302,148.70000000001164,147.59200000000055
TodoMVC-JavaScript-ES5/Adding100Items/Async,16.639999999999418,16.42000000000189,15.739999999997963,15.719999999993888,15.599999999998545,15.599999999991269,15.959999999991851,15.839999999996508,16.74000000000524,16.639999999999418,16.089999999997598
TodoMVC-JavaScript-ES5/CompletingAllItems,36.76000000000204,34.54000000000087,35.779999999998836,37.779999999998836,40.61999999999534,34.81999999999243,34.479999999995925,35.94000000000233,36.11999999999534,35.49999999998545,36.23399999999674
TodoMVC-JavaScript-ES5/CompletingAllItems/Sync,31.100000000002183,29.279999999998836,29.639999999999418,29.599999999998545,29.739999999997963,29.55999999999767,29.180000000007567,29.360000000000582,30.119999999995343,29.339999999996508,29.69199999999946
TodoMVC-JavaScript-ES5/CompletingAllItems/Async,5.6599999999998545,5.260000000002037,6.139999999999418,8.180000000000291,10.87999999999738,5.259999999994761,5.2999999999883585,6.580000000001746,6,6.1599999999889405,6.541999999997278
TodoMVC-JavaScript-ES5/DeletingAllItems,25.159999999999854,24.30000000000291,24.860000000000582,24.540000000000873,25.31999999999971,24.419999999983702,24.09999999999127,24.380000000004657,24.960000000006403,70.5,29.253999999998996
TodoMVC-JavaScript-ES5/DeletingAllItems/Sync,23.92000000000189,23.18000000000029,23.62000000000262,23.419999999998254,23.81999999999971,23.319999999992433,23,23.260000000009313,23.860000000000582,23.279999999998836,23.468000000000394
TodoMVC-JavaScript-ES5/DeletingAllItems/Async,1.2399999999979627,1.1200000000026193,1.2399999999979627,1.1200000000026193,1.5,1.0999999999912689,1.0999999999912689,1.1199999999953434,1.1000000000058208,47.220000000001164,5.785999999998603
TodoMVC-JavaScript-ES6-Webpack-Complex-DOM,213.0799999999981,211.60000000000218,214.76000000000204,212.72000000000116,215.72000000000116,213.11999999999534,212.89999999999418,226.01999999997497,216.09999999999127,213.87999999997555,214.98999999999359
TodoMVC-JavaScript-ES6-Webpack-Complex-DOM/Adding100Items,145.15999999999985,143.44000000000233,145.72000000000116,143.91999999999825,146.77999999999884,144.5799999999872,144.5,146.45999999999185,145.08000000000175,144.79999999998836,145.04399999999697
TodoMVC-JavaScript-ES6-Webpack-Complex-DOM/Adding100Items/Sync,131.97999999999956,130.4200000000019,131.77999999999884,130.5,133.34000000000378,131.5399999999936,129.91999999999825,133.13999999999942,131.55999999999767,131.7399999999907,131.59199999999836
TodoMVC-JavaScript-ES6-Webpack-Complex-DOM/Adding100Items/Async,13.180000000000291,13.020000000000437,13.940000000002328,13.419999999998254,13.439999999995052,13.039999999993597,14.580000000001746,13.319999999992433,13.520000000004075,13.059999999997672,13.451999999998588
TodoMVC-JavaScript-ES6-Webpack-Complex-DOM/CompletingAllItems,41.70000000000073,41.81999999999971,42.30000000000291,42.419999999998254,42.11999999999534,42.04000000000815,41.89999999999418,42.579999999987194,43.89999999999418,42.05999999998312,42.283999999996375
TodoMVC-JavaScript-ES6-Webpack-Complex-DOM/CompletingAllItems/Sync,32.419999999998254,32.31999999999971,32.779999999998836,32.5,32.859999999993306,32.70000000001164,32.580000000001746,32.61999999999534,33.179999999993015,33.15999999998894,32.71199999999808
